Date_reported,iso_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days,YearQuarter
2024-12-01,EST,ESTONIA,EUR,87.0,11.0,278.0,32.0,2024Q4
2024-12-01,FRA,FRANCE,EUR,16.0,22.0,64.0,64.0,2024Q4
2024-12-01,GRC,GREECE,EUR,577.0,6.0,2260.0,37.0,2024Q4
2024-12-01,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-12-01,GUY,GUYANA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-12-01,HTI,HAITI,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-12-01,HND,HONDURAS,AMR,1.0,0.0,1.0,0.0,2024Q4
2024-12-01,HUN,HUNGARY,EUR,25.0,3.0,108.0,11.0,2024Q4
2024-12-01,ITA,ITALY,EUR,413.0,24.0,1751.0,73.0,2024Q4
2024-12-01,LVA,LATVIA,EUR,37.0,,170.0,,2024Q4
2024-12-01,LTU,LITHUANIA,EUR,30.0,1.0,237.0,8.0,2024Q4
2024-12-01,MYS,MALAYSIA,WPR,108.0,1.0,389.0,5.0,2024Q4
2024-12-01,MLT,MALTA,EUR,3.0,1.0,16.0,1.0,2024Q4
2024-12-01,MRT,MAURITANIA,AFR,0.0,0.0,0.0,0.0,2024Q4
2024-12-01,MUS,MAURITIUS,AFR,1.0,0.0,6.0,0.0,2024Q4
2024-12-01,MEX,MEXICO,AMR,8.0,1.0,57.0,3.0,2024Q4
2024-12-01,NZL,NEW ZEALAND,WPR,103.0,2.0,395.0,21.0,2024Q4
2024-12-01,MKD,NORTH MACEDONIA,EUR,0.0,,0.0,,2024Q4
2024-12-01,PAN,PANAMA,AMR,3.0,0.0,6.0,0.0,2024Q4
2024-12-01,POL,POLAND,EUR,25.0,,49.0,,2024Q4
2024-12-01,PRT,PORTUGAL,EUR,23.0,0.0,119.0,7.0,2024Q4
2024-12-01,RUS,RUSSIAN FEDERATION,EUR,2562.0,,9435.0,,2024Q4
2024-12-01,LCA,SAINT LUCIA,AMR,0.0,,0.0,,2024Q4
2024-12-01,SGP,SINGAPORE,WPR,135.0,2.0,439.0,8.0,2024Q4
2024-12-01,SVK,SLOVAKIA,EUR,31.0,1.0,152.0,7.0,2024Q4
2024-12-01,ESP,SPAIN,EUR,1.0,,4.0,,2024Q4
2024-12-01,SUR,SURINAME,AMR,0.0,,1.0,,2024Q4
2024-12-01,SWE,SWEDEN,EUR,,7.0,,22.0,2024Q4
2024-12-01,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,,0.0,,2024Q4
2024-12-01,UKR,UKRAINE,EUR,2.0,0.0,9.0,2.0,2024Q4
2024-12-01,USA,UNITED STATES OF AMERICA,AMR,617.0,,2386.0,,2024Q4
2024-12-01,URY,URUGUAY,AMR,37.0,6.0,160.0,19.0,2024Q4
2024-11-24,ARG,ARGENTINA,AMR,90.0,,521.0,,2024Q4
2024-11-24,BIH,BOSNIA AND HERZEGOVINA,EUR,3.0,0.0,12.0,0.0,2024Q4
2024-11-24,BRA,BRAZIL,AMR,569.0,204.0,1820.0,652.0,2024Q4
2024-11-24,VGB,BRITISH VIRGIN ISLANDS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-24,BRN,BRUNEI DARUSSALAM,WPR,6.0,1.0,25.0,3.0,2024Q4
2024-11-24,CHL,CHILE,AMR,38.0,5.0,138.0,13.0,2024Q4
2024-11-24,COL,COLOMBIA,AMR,13.0,,76.0,,2024Q4
2024-11-24,CRI,COSTA RICA,AMR,4.0,1.0,15.0,1.0,2024Q4
2024-11-24,CYP,CYPRUS,EUR,21.0,1.0,90.0,5.0,2024Q4
2024-11-24,CZE,CZECHIA,EUR,77.0,3.0,380.0,26.0,2024Q4
2024-11-24,DNK,DENMARK,EUR,98.0,,486.0,,2024Q4
2024-11-24,DMA,DOMINICA,AMR,0.0,,0.0,,2024Q4
2024-11-24,ECU,ECUADOR,AMR,1.0,0.0,13.0,0.0,2024Q4
2024-11-24,EST,ESTONIA,EUR,58.0,8.0,248.0,31.0,2024Q4
2024-11-24,FRA,FRANCE,EUR,18.0,12.0,67.0,61.0,2024Q4
2024-11-24,GRC,GREECE,EUR,614.0,13.0,2230.0,48.0,2024Q4
2024-11-24,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-24,GUY,GUYANA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-24,HTI,HAITI,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-24,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-24,HUN,HUNGARY,EUR,22.0,2.0,134.0,16.0,2024Q4
2024-11-24,ITA,ITALY,EUR,431.0,15.0,1850.0,65.0,2024Q4
2024-11-24,LVA,LATVIA,EUR,34.0,,196.0,,2024Q4
2024-11-24,LTU,LITHUANIA,EUR,62.0,1.0,257.0,11.0,2024Q4
2024-11-24,MYS,MALAYSIA,WPR,112.0,1.0,349.0,5.0,2024Q4
2024-11-24,MLT,MALTA,EUR,8.0,,19.0,,2024Q4
2024-11-24,MUS,MAURITIUS,AFR,2.0,0.0,5.0,0.0,2024Q4
2024-11-24,MEX,MEXICO,AMR,8.0,0.0,74.0,3.0,2024Q4
2024-11-24,NZL,NEW ZEALAND,WPR,98.0,10.0,383.0,24.0,2024Q4
2024-11-24,MKD,NORTH MACEDONIA,EUR,0.0,,0.0,,2024Q4
2024-11-24,PAN,PANAMA,AMR,1.0,,7.0,0.0,2024Q4
2024-11-24,PER,PERU,AMR,4.0,0.0,41.0,6.0,2024Q4
2024-11-24,POL,POLAND,EUR,9.0,,46.0,,2024Q4
2024-11-24,PRT,PORTUGAL,EUR,27.0,5.0,138.0,10.0,2024Q4
2024-11-24,RUS,RUSSIAN FEDERATION,EUR,2363.0,,9093.0,,2024Q4
2024-11-24,LCA,SAINT LUCIA,AMR,0.0,,0.0,,2024Q4
2024-11-24,SGP,SINGAPORE,WPR,107.0,2.0,380.0,7.0,2024Q4
2024-11-24,SVK,SLOVAKIA,EUR,42.0,2.0,163.0,7.0,2024Q4
2024-11-24,ESP,SPAIN,EUR,1.0,,5.0,,2024Q4
2024-11-24,SUR,SURINAME,AMR,0.0,,2.0,,2024Q4
2024-11-24,SWE,SWEDEN,EUR,,6.0,,20.0,2024Q4
2024-11-24,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,,0.0,,2024Q4
2024-11-24,UKR,UKRAINE,EUR,1.0,1.0,9.0,3.0,2024Q4
2024-11-24,USA,UNITED STATES OF AMERICA,AMR,587.0,,2390.0,,2024Q4
2024-11-24,URY,URUGUAY,AMR,46.0,4.0,171.0,22.0,2024Q4
2024-11-17,ARG,ARGENTINA,AMR,130.0,,602.0,,2024Q4
2024-11-17,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,1.0,0.0,2024Q4
2024-11-17,BIH,BOSNIA AND HERZEGOVINA,EUR,1.0,0.0,16.0,0.0,2024Q4
2024-11-17,BRA,BRAZIL,AMR,443.0,153.0,1693.0,606.0,2024Q4
2024-11-17,VGB,BRITISH VIRGIN ISLANDS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-17,BRN,BRUNEI DARUSSALAM,WPR,6.0,2.0,25.0,2.0,2024Q4
2024-11-17,CHL,CHILE,AMR,35.0,5.0,135.0,8.0,2024Q4
2024-11-17,COL,COLOMBIA,AMR,18.0,,80.0,,2024Q4
2024-11-17,CRI,COSTA RICA,AMR,4.0,0.0,16.0,0.0,2024Q4
2024-11-17,CYP,CYPRUS,EUR,16.0,,90.0,4.0,2024Q4
2024-11-17,CZE,CZECHIA,EUR,75.0,6.0,503.0,38.0,2024Q4
2024-11-17,DNK,DENMARK,EUR,103.0,,592.0,,2024Q4
2024-11-17,DMA,DOMINICA,AMR,0.0,,0.0,,2024Q4
2024-11-17,ECU,ECUADOR,AMR,5.0,0.0,20.0,0.0,2024Q4
2024-11-17,EST,ESTONIA,EUR,63.0,5.0,256.0,35.0,2024Q4
2024-11-17,FRA,FRANCE,EUR,12.0,10.0,77.0,80.0,2024Q4
2024-11-17,GRC,GREECE,EUR,531.0,8.0,2154.0,41.0,2024Q4
2024-11-17,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-17,GUY,GUYANA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-17,HTI,HAITI,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-17,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-17,HUN,HUNGARY,EUR,24.0,2.0,164.0,17.0,2024Q4
2024-11-17,ITA,ITALY,EUR,450.0,15.0,2175.0,77.0,2024Q4
2024-11-17,LVA,LATVIA,EUR,54.0,,246.0,,2024Q4
2024-11-17,LTU,LITHUANIA,EUR,73.0,1.0,279.0,11.0,2024Q4
2024-11-17,MYS,MALAYSIA,WPR,94.0,1.0,313.0,4.0,2024Q4
2024-11-17,MLT,MALTA,EUR,1.0,,22.0,1.0,2024Q4
2024-11-17,MUS,MAURITIUS,AFR,2.0,0.0,4.0,0.0,2024Q4
2024-11-17,MEX,MEXICO,AMR,14.0,1.0,87.0,5.0,2024Q4
2024-11-17,NZL,NEW ZEALAND,WPR,89.0,4.0,352.0,17.0,2024Q4
2024-11-17,MKD,NORTH MACEDONIA,EUR,0.0,,0.0,,2024Q4
2024-11-17,PAN,PANAMA,AMR,1.0,0.0,7.0,0.0,2024Q4
2024-11-17,PER,PERU,AMR,14.0,2.0,46.0,6.0,2024Q4
2024-11-17,POL,POLAND,EUR,8.0,,53.0,1.0,2024Q4
2024-11-17,PRT,PORTUGAL,EUR,29.0,0.0,187.0,7.0,2024Q4
2024-11-17,RUS,RUSSIAN FEDERATION,EUR,1977.0,,8872.0,,2024Q4
2024-11-17,LCA,SAINT LUCIA,AMR,0.0,,0.0,,2024Q4
2024-11-17,SGP,SINGAPORE,WPR,110.0,3.0,370.0,6.0,2024Q4
2024-11-17,SVK,SLOVAKIA,EUR,29.0,2.0,202.0,8.0,2024Q4
2024-11-17,SUR,SURINAME,AMR,1.0,,2.0,,2024Q4
2024-11-17,SWE,SWEDEN,EUR,,3.0,,21.0,2024Q4
2024-11-17,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,,0.0,,2024Q4
2024-11-17,UKR,UKRAINE,EUR,2.0,1.0,10.0,2.0,2024Q4
2024-11-17,USA,UNITED STATES OF AMERICA,AMR,573.0,,2537.0,,2024Q4
2024-11-17,URY,URUGUAY,AMR,42.0,3.0,162.0,21.0,2024Q4
2024-11-10,ALB,ALBANIA,EUR,0.0,,3.0,,2024Q4
2024-11-10,ARG,ARGENTINA,AMR,144.0,,691.0,,2024Q4
2024-11-10,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,1.0,0.0,2024Q4
2024-11-10,BIH,BOSNIA AND HERZEGOVINA,EUR,0.0,0.0,15.0,0.0,2024Q4
2024-11-10,BRA,BRAZIL,AMR,416.0,154.0,1687.0,592.0,2024Q4
2024-11-10,VGB,BRITISH VIRGIN ISLANDS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-10,BRN,BRUNEI DARUSSALAM,WPR,7.0,0.0,26.0,0.0,2024Q4
2024-11-10,CHL,CHILE,AMR,37.0,0.0,131.0,6.0,2024Q4
2024-11-10,COL,COLOMBIA,AMR,20.0,,82.0,,2024Q4
2024-11-10,CRI,COSTA RICA,AMR,5.0,0.0,20.0,0.0,2024Q4
2024-11-10,CYP,CYPRUS,EUR,25.0,2.0,93.0,5.0,2024Q4
2024-11-10,CZE,CZECHIA,EUR,101.0,6.0,655.0,47.0,2024Q4
2024-11-10,DNK,DENMARK,EUR,117.0,,702.0,,2024Q4
2024-11-10,DMA,DOMINICA,AMR,0.0,,0.0,,2024Q4
2024-11-10,ECU,ECUADOR,AMR,6.0,0.0,18.0,0.0,2024Q4
2024-11-10,EST,ESTONIA,EUR,70.0,8.0,260.0,37.0,2024Q4
2024-11-10,FRA,FRANCE,EUR,18.0,20.0,92.0,101.0,2024Q4
2024-11-10,GRC,GREECE,EUR,538.0,10.0,2203.0,39.0,2024Q4
2024-11-10,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-10,GUY,GUYANA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-10,HTI,HAITI,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-10,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-10,HUN,HUNGARY,EUR,37.0,4.0,232.0,20.0,2024Q4
2024-11-10,ITA,ITALY,EUR,457.0,19.0,2787.0,95.0,2024Q4
2024-11-10,LVA,LATVIA,EUR,45.0,,269.0,,2024Q4
2024-11-10,LTU,LITHUANIA,EUR,72.0,5.0,292.0,14.0,2024Q4
2024-11-10,MYS,MALAYSIA,WPR,75.0,2.0,268.0,4.0,2024Q4
2024-11-10,MLT,MALTA,EUR,4.0,,25.0,2.0,2024Q4
2024-11-10,MUS,MAURITIUS,AFR,1.0,0.0,4.0,0.0,2024Q4
2024-11-10,MEX,MEXICO,AMR,27.0,1.0,90.0,4.0,2024Q4
2024-11-10,NZL,NEW ZEALAND,WPR,105.0,5.0,340.0,14.0,2024Q4
2024-11-10,MKD,NORTH MACEDONIA,EUR,0.0,,0.0,,2024Q4
2024-11-10,PAN,PANAMA,AMR,1.0,0.0,8.0,0.0,2024Q4
2024-11-10,PER,PERU,AMR,10.0,1.0,43.0,4.0,2024Q4
2024-11-10,POL,POLAND,EUR,7.0,,63.0,3.0,2024Q4
2024-11-10,PRT,PORTUGAL,EUR,40.0,2.0,238.0,20.0,2024Q4
2024-11-10,RUS,RUSSIAN FEDERATION,EUR,2533.0,,9229.0,,2024Q4
2024-11-10,LCA,SAINT LUCIA,AMR,0.0,,0.0,,2024Q4
2024-11-10,SGP,SINGAPORE,WPR,87.0,1.0,326.0,6.0,2024Q4
2024-11-10,SVK,SLOVAKIA,EUR,50.0,2.0,244.0,9.0,2024Q4
2024-11-10,ESP,SPAIN,EUR,2.0,,17.0,,2024Q4
2024-11-10,SUR,SURINAME,AMR,0.0,,1.0,,2024Q4
2024-11-10,SWE,SWEDEN,EUR,,6.0,,23.0,2024Q4
2024-11-10,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,,0.0,,2024Q4
2024-11-10,UKR,UKRAINE,EUR,4.0,0.0,9.0,2.0,2024Q4
2024-11-10,USA,UNITED STATES OF AMERICA,AMR,609.0,,2688.0,,2024Q4
2024-11-10,URY,URUGUAY,AMR,35.0,6.0,140.0,19.0,2024Q4
2024-11-03,ALB,ALBANIA,EUR,0.0,,3.0,,2024Q4
2024-11-03,AGO,ANGOLA,AFR,0.0,0.0,0.0,0.0,2024Q4
2024-11-03,ARG,ARGENTINA,AMR,157.0,,755.0,,2024Q4
2024-11-03,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,1.0,0.0,2024Q4
2024-11-03,BIH,BOSNIA AND HERZEGOVINA,EUR,8.0,0.0,15.0,0.0,2024Q4
2024-11-03,BRA,BRAZIL,AMR,392.0,141.0,1745.0,597.0,2024Q4
2024-11-03,VGB,BRITISH VIRGIN ISLANDS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-03,BRN,BRUNEI DARUSSALAM,WPR,6.0,0.0,26.0,0.0,2024Q4
2024-11-03,CHL,CHILE,AMR,28.0,3.0,117.0,9.0,2024Q4
2024-11-03,COL,COLOMBIA,AMR,25.0,,92.0,,2024Q4
2024-11-03,CRI,COSTA RICA,AMR,2.0,0.0,21.0,0.0,2024Q4
2024-11-03,CYP,CYPRUS,EUR,28.0,2.0,87.0,5.0,2024Q4
2024-11-03,CZE,CZECHIA,EUR,127.0,11.0,839.0,62.0,2024Q4
2024-11-03,DNK,DENMARK,EUR,168.0,,821.0,,2024Q4
2024-11-03,DMA,DOMINICA,AMR,0.0,,0.0,,2024Q4
2024-11-03,ECU,ECUADOR,AMR,1.0,0.0,21.0,0.0,2024Q4
2024-11-03,EST,ESTONIA,EUR,57.0,10.0,253.0,41.0,2024Q4
2024-11-03,FRA,FRANCE,EUR,19.0,19.0,98.0,104.0,2024Q4
2024-11-03,GRC,GREECE,EUR,547.0,17.0,2374.0,35.0,2024Q4
2024-11-03,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-03,GUY,GUYANA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-03,HTI,HAITI,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-03,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-11-03,HUN,HUNGARY,EUR,51.0,8.0,298.0,24.0,2024Q4
2024-11-03,ITA,ITALY,EUR,512.0,16.0,3580.0,105.0,2024Q4
2024-11-03,LVA,LATVIA,EUR,63.0,,288.0,,2024Q4
2024-11-03,LTU,LITHUANIA,EUR,50.0,4.0,305.0,16.0,2024Q4
2024-11-03,MYS,MALAYSIA,WPR,68.0,1.0,265.0,4.0,2024Q4
2024-11-03,MLT,MALTA,EUR,6.0,,32.0,2.0,2024Q4
2024-11-03,MUS,MAURITIUS,AFR,0.0,0.0,5.0,0.0,2024Q4
2024-11-03,MEX,MEXICO,AMR,25.0,1.0,90.0,3.0,2024Q4
2024-11-03,NZL,NEW ZEALAND,WPR,91.0,5.0,315.0,14.0,2024Q4
2024-11-03,MKD,NORTH MACEDONIA,EUR,0.0,,2.0,,2024Q4
2024-11-03,PAN,PANAMA,AMR,4.0,0.0,13.0,1.0,2024Q4
2024-11-03,PER,PERU,AMR,13.0,3.0,46.0,4.0,2024Q4
2024-11-03,POL,POLAND,EUR,22.0,,71.0,3.0,2024Q4
2024-11-03,PRT,PORTUGAL,EUR,42.0,3.0,289.0,29.0,2024Q4
2024-11-03,RUS,RUSSIAN FEDERATION,EUR,2220.0,,9146.0,,2024Q4
2024-11-03,LCA,SAINT LUCIA,AMR,0.0,,0.0,,2024Q4
2024-11-03,SGP,SINGAPORE,WPR,76.0,1.0,308.0,6.0,2024Q4
2024-11-03,SVK,SLOVAKIA,EUR,42.0,1.0,283.0,8.0,2024Q4
2024-11-03,ESP,SPAIN,EUR,2.0,,27.0,,2024Q4
2024-11-03,SUR,SURINAME,AMR,1.0,,1.0,,2024Q4
2024-11-03,SWE,SWEDEN,EUR,,5.0,,21.0,2024Q4
2024-11-03,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,,0.0,,2024Q4
2024-11-03,UKR,UKRAINE,EUR,2.0,1.0,9.0,3.0,2024Q4
2024-11-03,USA,UNITED STATES OF AMERICA,AMR,621.0,,2962.0,,2024Q4
2024-11-03,URY,URUGUAY,AMR,48.0,9.0,121.0,14.0,2024Q4
2024-10-27,ALB,ALBANIA,EUR,2.0,,6.0,,2024Q4
2024-10-27,AGO,ANGOLA,AFR,0.0,0.0,0.0,0.0,2024Q4
2024-10-27,ARG,ARGENTINA,AMR,171.0,,791.0,,2024Q4
2024-10-27,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,1.0,0.0,1.0,0.0,2024Q4
2024-10-27,BIH,BOSNIA AND HERZEGOVINA,EUR,7.0,0.0,7.0,0.0,2024Q4
2024-10-27,BRA,BRAZIL,AMR,442.0,158.0,1857.0,626.0,2024Q4
2024-10-27,VGB,BRITISH VIRGIN ISLANDS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-27,BRN,BRUNEI DARUSSALAM,WPR,6.0,0.0,25.0,0.0,2024Q4
2024-10-27,CHL,CHILE,AMR,35.0,0.0,118.0,7.0,2024Q4
2024-10-27,COL,COLOMBIA,AMR,17.0,,107.0,,2024Q4
2024-10-27,CRI,COSTA RICA,AMR,5.0,0.0,20.0,0.0,2024Q4
2024-10-27,CYP,CYPRUS,EUR,21.0,,80.0,5.0,2024Q4
2024-10-27,CZE,CZECHIA,EUR,200.0,15.0,998.0,66.0,2024Q4
2024-10-27,DNK,DENMARK,EUR,204.0,,857.0,,2024Q4
2024-10-27,DMA,DOMINICA,AMR,0.0,,0.0,,2024Q4
2024-10-27,ECU,ECUADOR,AMR,8.0,0.0,33.0,1.0,2024Q4
2024-10-27,EST,ESTONIA,EUR,66.0,12.0,257.0,37.0,2024Q4
2024-10-27,FRA,FRANCE,EUR,28.0,31.0,116.0,118.0,2024Q4
2024-10-27,GRC,GREECE,EUR,538.0,6.0,2440.0,24.0,2024Q4
2024-10-27,GTM,GUATEMALA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-27,GUY,GUYANA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-27,HTI,HAITI,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-27,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-27,HUN,HUNGARY,EUR,52.0,3.0,363.0,32.0,2024Q4
2024-10-27,ITA,ITALY,EUR,756.0,27.0,4185.0,115.0,2024Q4
2024-10-27,LVA,LATVIA,EUR,84.0,,306.0,,2024Q4
2024-10-27,LTU,LITHUANIA,EUR,84.0,1.0,345.0,18.0,2024Q4
2024-10-27,MYS,MALAYSIA,WPR,76.0,0.0,251.0,4.0,2024Q4
2024-10-27,MLT,MALTA,EUR,11.0,1.0,32.0,3.0,2024Q4
2024-10-27,MUS,MAURITIUS,AFR,1.0,0.0,6.0,0.0,2024Q4
2024-10-27,MEX,MEXICO,AMR,21.0,2.0,115.0,3.0,2024Q4
2024-10-27,NZL,NEW ZEALAND,WPR,67.0,3.0,319.0,10.0,2024Q4
2024-10-27,MKD,NORTH MACEDONIA,EUR,0.0,,4.0,,2024Q4
2024-10-27,PAN,PANAMA,AMR,1.0,0.0,10.0,1.0,2024Q4
2024-10-27,PER,PERU,AMR,9.0,0.0,34.0,1.0,2024Q4
2024-10-27,POL,POLAND,EUR,16.0,1.0,57.0,3.0,2024Q4
2024-10-27,PRT,PORTUGAL,EUR,76.0,2.0,344.0,31.0,2024Q4
2024-10-27,RUS,RUSSIAN FEDERATION,EUR,2142.0,,9426.0,,2024Q4
2024-10-27,LCA,SAINT LUCIA,AMR,0.0,,0.0,,2024Q4
2024-10-27,SGP,SINGAPORE,WPR,97.0,1.0,284.0,5.0,2024Q4
2024-10-27,SVK,SLOVAKIA,EUR,81.0,3.0,351.0,10.0,2024Q4
2024-10-27,ESP,SPAIN,EUR,5.0,,31.0,,2024Q4
2024-10-27,SUR,SURINAME,AMR,0.0,,0.0,,2024Q4
2024-10-27,SWE,SWEDEN,EUR,,7.0,,27.0,2024Q4
2024-10-27,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,,0.0,,2024Q4
2024-10-27,UKR,UKRAINE,EUR,2.0,0.0,8.0,2.0,2024Q4
2024-10-27,USA,UNITED STATES OF AMERICA,AMR,734.0,,3369.0,,2024Q4
2024-10-27,URY,URUGUAY,AMR,37.0,3.0,90.0,6.0,2024Q4
2024-10-20,ALB,ALBANIA,EUR,1.0,,9.0,,2024Q4
2024-10-20,AGO,ANGOLA,AFR,0.0,0.0,0.0,0.0,2024Q4
2024-10-20,ARG,ARGENTINA,AMR,219.0,,789.0,,2024Q4
2024-10-20,BGD,BANGLADESH,SEAR,0.0,,0.0,,2024Q4
2024-10-20,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-20,BIH,BOSNIA AND HERZEGOVINA,EUR,0.0,0.0,1.0,0.0,2024Q4
2024-10-20,BRA,BRAZIL,AMR,437.0,139.0,2061.0,676.0,2024Q4
2024-10-20,VGB,BRITISH VIRGIN ISLANDS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-20,BRN,BRUNEI DARUSSALAM,WPR,7.0,0.0,24.0,0.0,2024Q4
2024-10-20,CHL,CHILE,AMR,31.0,3.0,109.0,9.0,2024Q4
2024-10-20,COL,COLOMBIA,AMR,20.0,,144.0,,2024Q4
2024-10-20,CRI,COSTA RICA,AMR,8.0,0.0,25.0,1.0,2024Q4
2024-10-20,CYP,CYPRUS,EUR,19.0,1.0,84.0,7.0,2024Q4
2024-10-20,CZE,CZECHIA,EUR,227.0,15.0,1051.0,63.0,2024Q4
2024-10-20,DNK,DENMARK,EUR,213.0,,816.0,,2024Q4
2024-10-20,DMA,DOMINICA,AMR,0.0,,0.0,,2024Q4
2024-10-20,ECU,ECUADOR,AMR,3.0,0.0,37.0,9.0,2024Q4
2024-10-20,EST,ESTONIA,EUR,67.0,7.0,242.0,31.0,2024Q4
2024-10-20,FRA,FRANCE,EUR,27.0,31.0,94.0,87.0,2024Q4
2024-10-20,GRC,GREECE,EUR,580.0,6.0,2574.0,28.0,2024Q4
2024-10-20,GTM,GUATEMALA,AMR,0.0,0.0,1.0,0.0,2024Q4
2024-10-20,GUY,GUYANA,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-20,HTI,HAITI,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-20,HND,HONDURAS,AMR,0.0,0.0,0.0,0.0,2024Q4
2024-10-20,HUN,HUNGARY,EUR,92.0,5.0,431.0,41.0,2024Q4
2024-10-20,ITA,ITALY,EUR,1062.0,33.0,4571.0,113.0,2024Q4
2024-10-20,LVA,LATVIA,EUR,77.0,,222.0,,2024Q4
2024-10-20,LTU,LITHUANIA,EUR,86.0,4.0,261.0,17.0,2024Q4
2024-10-20,MYS,MALAYSIA,WPR,49.0,1.0,224.0,6.0,2024Q4
2024-10-20,MLT,MALTA,EUR,4.0,1.0,36.0,2.0,2024Q4
2024-10-20,MUS,MAURITIUS,AFR,2.0,0.0,6.0,0.0,2024Q4
2024-10-20,MEX,MEXICO,AMR,17.0,0.0,145.0,6.0,2024Q4
2024-10-20,NZL,NEW ZEALAND,WPR,77.0,1.0,327.0,8.0,2024Q4
2024-10-20,MKD,NORTH MACEDONIA,EUR,0.0,,7.0,,2024Q4
2024-10-20,PAN,PANAMA,AMR,2.0,0.0,10.0,1.0,2024Q4
2024-10-20,PER,PERU,AMR,11.0,0.0,28.0,1.0,2024Q4
2024-10-20,POL,POLAND,EUR,18.0,2.0,48.0,2.0,2024Q4
2024-10-20,PRT,PORTUGAL,EUR,80.0,13.0,378.0,37.0,2024Q4
2024-10-20,RUS,RUSSIAN FEDERATION,EUR,2334.0,,9637.0,,2024Q4
2024-10-20,LCA,SAINT LUCIA,AMR,0.0,,0.0,,2024Q4
2024-10-20,SGP,SINGAPORE,WPR,66.0,3.0,240.0,6.0,2024Q4
2024-10-20,SVK,SLOVAKIA,EUR,71.0,3.0,348.0,12.0,2024Q4
2024-10-20,ESP,SPAIN,EUR,8.0,,26.0,,2024Q4
2024-10-20,SUR,SURINAME,AMR,0.0,,0.0,,2024Q4
2024-10-20,SWE,SWEDEN,EUR,,5.0,,28.0,2024Q4
2024-10-20,TCA,TURKS AND CAICOS ISLANDS,AMR,0.0,,0.0,,2024Q4
2024-10-20,UKR,UKRAINE,EUR,1.0,1.0,6.0,9.0,2024Q4
2024-10-20,USA,UNITED STATES OF AMERICA,AMR,724.0,,3756.0,,2024Q4
2024-10-20,URY,URUGUAY,AMR,20.0,1.0,70.0,6.0,2024Q4
2024-10-13,ALB,ALBANIA,EUR,0.0,,13.0,,2024Q4
2024-10-13,AGO,ANGOLA,AFR,0.0,0.0,0.0,0.0,2024Q4
2024-10-13,ARG,ARGENTINA,AMR,208.0,,746.0,,2024Q4
2024-10-13,BGD,BANGLADESH,SEAR,0.0,,0.0,,2024Q4
2024-10-13,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0.0,0.0,0.0,0.0,2024Q4
