Country,iso_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths,Date,YearQuarter
Slovenia,SVN,EUR,HIC,2020,5,65+,13.0,2020-05-01,2020Q2
Slovenia,SVN,EUR,HIC,2020,7,65+,12.0,2020-07-01,2020Q3
Slovenia,SVN,EUR,HIC,2020,9,65+,31.0,2020-09-01,2020Q3
Slovenia,SVN,EUR,HIC,2020,12,65+,1608.0,2020-12-01,2020Q4
Slovenia,SVN,EUR,HIC,2020,10,65+,268.0,2020-10-01,2020Q4
Slovenia,SVN,EUR,HIC,2020,4,65+,87.0,2020-04-01,2020Q2
Slovenia,SVN,EUR,HIC,2020,8,65+,12.0,2020-08-01,2020Q3
Slovenia,SVN,EUR,HIC,2020,1,65+,0.0,2020-01-01,2020Q1
Slovenia,SVN,EUR,HIC,2020,3,65+,13.0,2020-03-01,2020Q1
Slovenia,SVN,EUR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
Eswatini,SWZ,AFR,LMC,2020,4,65+,0.0,2020-04-01,2020Q2
Eswatini,SWZ,AFR,LMC,2020,10,65+,0.0,2020-10-01,2020Q4
Eswatini,SWZ,AFR,LMC,2020,9,65+,0.0,2020-09-01,2020Q3
Eswatini,SWZ,AFR,LMC,2020,6,65+,0.0,2020-06-01,2020Q2
Eswatini,SWZ,AFR,LMC,2020,2,65+,0.0,2020-02-01,2020Q1
Eswatini,SWZ,AFR,LMC,2020,3,65+,0.0,2020-03-01,2020Q1
Eswatini,SWZ,AFR,LMC,2020,7,65+,0.0,2020-07-01,2020Q3
Slovenia,SVN,EUR,HIC,2020,11,65+,1082.0,2020-11-01,2020Q4
Eswatini,SWZ,AFR,LMC,2020,11,65+,0.0,2020-11-01,2020Q4
Eswatini,SWZ,AFR,LMC,2020,8,65+,0.0,2020-08-01,2020Q3
Eswatini,SWZ,AFR,LMC,2020,5,65+,0.0,2020-05-01,2020Q2
Eswatini,SWZ,AFR,LMC,2020,12,65+,0.0,2020-12-01,2020Q4
Ethiopia,ETH,AFR,LIC,2020,3,65+,1.0,2020-03-01,2020Q1
Ethiopia,ETH,AFR,LIC,2020,4,65+,0.0,2020-04-01,2020Q2
Ethiopia,ETH,AFR,LIC,2020,5,65+,0.0,2020-05-01,2020Q2
Russian Federation,RUS,EUR,HIC,2020,10,65+,0.0,2020-10-01,2020Q4
Russian Federation,RUS,EUR,HIC,2020,3,65+,0.0,2020-03-01,2020Q1
Russian Federation,RUS,EUR,HIC,2020,8,65+,0.0,2020-08-01,2020Q3
Russian Federation,RUS,EUR,HIC,2020,7,65+,0.0,2020-07-01,2020Q3
Russian Federation,RUS,EUR,HIC,2020,9,65+,0.0,2020-09-01,2020Q3
Russian Federation,RUS,EUR,HIC,2020,5,65+,0.0,2020-05-01,2020Q2
Russian Federation,RUS,EUR,HIC,2020,4,65+,0.0,2020-04-01,2020Q2
Russian Federation,RUS,EUR,HIC,2020,6,65+,0.0,2020-06-01,2020Q2
Finland,FIN,EUR,HIC,2020,4,65+,213.0,2020-04-01,2020Q2
Finland,FIN,EUR,HIC,2020,3,65+,12.0,2020-03-01,2020Q1
Finland,FIN,EUR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
Finland,FIN,EUR,HIC,2020,1,65+,0.0,2020-01-01,2020Q1
Finland,FIN,EUR,HIC,2020,12,65+,170.0,2020-12-01,2020Q4
Finland,FIN,EUR,HIC,2020,11,65+,44.0,2020-11-01,2020Q4
Finland,FIN,EUR,HIC,2020,10,65+,14.0,2020-10-01,2020Q4
Finland,FIN,EUR,HIC,2020,8,65+,2.0,2020-08-01,2020Q3
Finland,FIN,EUR,HIC,2020,9,65+,12.0,2020-09-01,2020Q3
Finland,FIN,EUR,HIC,2020,7,65+,4.0,2020-07-01,2020Q3
Finland,FIN,EUR,HIC,2020,5,65+,60.0,2020-05-01,2020Q2
Finland,FIN,EUR,HIC,2020,6,65+,5.0,2020-06-01,2020Q2
France,FRA,EUR,HIC,2020,6,65+,773.0,2020-06-01,2020Q2
Singapore,SGP,WPR,HIC,2020,7,65+,0.0,2020-07-01,2020Q3
Singapore,SGP,WPR,HIC,2020,9,65+,0.0,2020-09-01,2020Q3
France,FRA,EUR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
France,FRA,EUR,HIC,2020,4,65+,11309.0,2020-04-01,2020Q2
France,FRA,EUR,HIC,2020,5,65+,2513.0,2020-05-01,2020Q2
France,FRA,EUR,HIC,2020,1,65+,1.0,2020-01-01,2020Q1
Hungary,HUN,EUR,HIC,2020,9,65+,0.0,2020-09-01,2020Q3
Hungary,HUN,EUR,HIC,2020,10,65+,0.0,2020-10-01,2020Q4
Hungary,HUN,EUR,HIC,2020,8,65+,0.0,2020-08-01,2020Q3
Hungary,HUN,EUR,HIC,2020,7,65+,0.0,2020-07-01,2020Q3
Hungary,HUN,EUR,HIC,2020,3,65+,0.0,2020-03-01,2020Q1
Hungary,HUN,EUR,HIC,2020,4,65+,0.0,2020-04-01,2020Q2
Hungary,HUN,EUR,HIC,2020,6,65+,0.0,2020-06-01,2020Q2
Hungary,HUN,EUR,HIC,2020,5,65+,0.0,2020-05-01,2020Q2
Honduras,HND,AMR,LMC,2020,12,65+,0.0,2020-12-01,2020Q4
Sint Maarten (Dutch part),SXM,AMR,HIC,2020,7,65+,1.0,2020-07-01,2020Q3
Sint Maarten (Dutch part),SXM,AMR,HIC,2020,9,65+,2.0,2020-09-01,2020Q3
Hungary,HUN,EUR,HIC,2020,11,65+,0.0,2020-11-01,2020Q4
Sint Maarten (Dutch part),SXM,AMR,HIC,2020,10,65+,1.0,2020-10-01,2020Q4
Sint Maarten (Dutch part),SXM,AMR,HIC,2020,11,65+,1.0,2020-11-01,2020Q4
Sint Maarten (Dutch part),SXM,AMR,HIC,2020,12,65+,2.0,2020-12-01,2020Q4
Hungary,HUN,EUR,HIC,2020,12,65+,4712.0,2020-12-01,2020Q4
Sint Maarten (Dutch part),SXM,AMR,HIC,2020,4,65+,8.0,2020-04-01,2020Q2
Sint Maarten (Dutch part),SXM,AMR,HIC,2020,8,65+,1.0,2020-08-01,2020Q3
Sint Maarten (Dutch part),SXM,AMR,HIC,2020,5,65+,0.0,2020-05-01,2020Q2
Honduras,HND,AMR,LMC,2020,3,65+,0.0,2020-03-01,2020Q1
Singapore,SGP,WPR,HIC,2020,8,65+,0.0,2020-08-01,2020Q3
Republic of Moldova,MDA,EUR,UMC,2020,4,65+,0.0,2020-04-01,2020Q2
Republic of Moldova,MDA,EUR,UMC,2020,9,65+,0.0,2020-09-01,2020Q3
Republic of Moldova,MDA,EUR,UMC,2020,10,65+,118.0,2020-10-01,2020Q4
Republic of Moldova,MDA,EUR,UMC,2020,8,65+,0.0,2020-08-01,2020Q3
Republic of Moldova,MDA,EUR,UMC,2020,7,65+,0.0,2020-07-01,2020Q3
Republic of Moldova,MDA,EUR,UMC,2020,2,65+,0.0,2020-02-01,2020Q1
Republic of Moldova,MDA,EUR,UMC,2020,6,65+,0.0,2020-06-01,2020Q2
Republic of Moldova,MDA,EUR,UMC,2020,11,65+,270.0,2020-11-01,2020Q4
El Salvador,SLV,AMR,UMC,2020,4,65+,0.0,2020-04-01,2020Q2
El Salvador,SLV,AMR,UMC,2020,3,65+,0.0,2020-03-01,2020Q1
Egypt,EGY,EMR,LMC,2020,12,65+,946.0,2020-12-01,2020Q4
Egypt,EGY,EMR,LMC,2020,8,65+,189.0,2020-08-01,2020Q3
Republic of Moldova,MDA,EUR,UMC,2020,3,65+,0.0,2020-03-01,2020Q1
South Africa,ZAF,AFR,UMC,2020,4,65+,14.0,2020-04-01,2020Q2
South Africa,ZAF,AFR,UMC,2020,3,65+,4.0,2020-03-01,2020Q1
Republic of Moldova,MDA,EUR,UMC,2020,12,65+,435.0,2020-12-01,2020Q4
Republic of Moldova,MDA,EUR,UMC,2020,5,65+,0.0,2020-05-01,2020Q2
Ecuador,ECU,AMR,UMC,2020,12,65+,496.0,2020-12-01,2020Q4
Ecuador,ECU,AMR,UMC,2020,9,65+,630.0,2020-09-01,2020Q3
Ecuador,ECU,AMR,UMC,2020,11,65+,346.0,2020-11-01,2020Q4
Ecuador,ECU,AMR,UMC,2020,10,65+,384.0,2020-10-01,2020Q4
Republic of Korea,KOR,WPR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
Ecuador,ECU,AMR,UMC,2020,5,65+,1439.0,2020-05-01,2020Q2
Ecuador,ECU,AMR,UMC,2020,2,65+,1.0,2020-02-01,2020Q1
International conveyance (Diamond Princess),XXJ,OTHER,,2020,2,65+,0.0,2020-02-01,2020Q1
Ecuador,ECU,AMR,UMC,2020,7,65+,1491.0,2020-07-01,2020Q3
Ecuador,ECU,AMR,UMC,2020,8,65+,810.0,2020-08-01,2020Q3
Ecuador,ECU,AMR,UMC,2020,3,65+,204.0,2020-03-01,2020Q1
Ecuador,ECU,AMR,UMC,2020,6,65+,1031.0,2020-06-01,2020Q2
Ecuador,ECU,AMR,UMC,2020,4,65+,2511.0,2020-04-01,2020Q2
International conveyance (Diamond Princess),XXJ,OTHER,,2020,3,65+,0.0,2020-03-01,2020Q1
Egypt,EGY,EMR,LMC,2020,10,65+,173.0,2020-10-01,2020Q4
Egypt,EGY,EMR,LMC,2020,6,65+,970.0,2020-06-01,2020Q2
Egypt,EGY,EMR,LMC,2020,11,65+,308.0,2020-11-01,2020Q4
Egypt,EGY,EMR,LMC,2020,4,65+,221.0,2020-04-01,2020Q2
Egypt,EGY,EMR,LMC,2020,9,65+,202.0,2020-09-01,2020Q3
Egypt,EGY,EMR,LMC,2020,3,65+,37.0,2020-03-01,2020Q1
Egypt,EGY,EMR,LMC,2020,5,65+,299.0,2020-05-01,2020Q2
Egypt,EGY,EMR,LMC,2020,7,65+,1005.0,2020-07-01,2020Q3
Indonesia,IDN,WPR,UMC,2020,3,65+,0.0,2020-03-01,2020Q1
Indonesia,IDN,WPR,UMC,2020,6,65+,208.0,2020-06-01,2020Q2
Indonesia,IDN,WPR,UMC,2020,5,65+,25.0,2020-05-01,2020Q2
Indonesia,IDN,WPR,UMC,2020,7,65+,437.0,2020-07-01,2020Q3
Estonia,EST,EUR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
Argentina,ARG,AMR,UMC,2020,12,65+,3299.0,2020-12-01,2020Q4
Indonesia,IDN,WPR,UMC,2020,11,65+,352.0,2020-11-01,2020Q4
Argentina,ARG,AMR,UMC,2020,9,65+,8833.0,2020-09-01,2020Q3
Indonesia,IDN,WPR,UMC,2020,9,65+,1103.0,2020-09-01,2020Q3
Indonesia,IDN,WPR,UMC,2020,8,65+,266.0,2020-08-01,2020Q3
Indonesia,IDN,WPR,UMC,2020,12,65+,0.0,2020-12-01,2020Q4
Argentina,ARG,AMR,UMC,2020,6,65+,1591.0,2020-06-01,2020Q2
Indonesia,IDN,WPR,UMC,2020,10,65+,887.0,2020-10-01,2020Q4
Estonia,EST,EUR,HIC,2020,12,65+,124.0,2020-12-01,2020Q4
Argentina,ARG,AMR,UMC,2020,8,65+,5494.0,2020-08-01,2020Q3
Argentina,ARG,AMR,UMC,2020,5,65+,523.0,2020-05-01,2020Q2
Argentina,ARG,AMR,UMC,2020,7,65+,4777.0,2020-07-01,2020Q3
Argentina,ARG,AMR,UMC,2020,10,65+,6707.0,2020-10-01,2020Q4
Argentina,ARG,AMR,UMC,2020,3,65+,47.0,2020-03-01,2020Q1
Argentina,ARG,AMR,UMC,2020,11,65+,3865.0,2020-11-01,2020Q4
Argentina,ARG,AMR,UMC,2020,4,65+,363.0,2020-04-01,2020Q2
Estonia,EST,EUR,HIC,2020,11,65+,38.0,2020-11-01,2020Q4
Estonia,EST,EUR,HIC,2020,10,65+,3.0,2020-10-01,2020Q4
Estonia,EST,EUR,HIC,2020,7,65+,0.0,2020-07-01,2020Q3
Estonia,EST,EUR,HIC,2020,8,65+,0.0,2020-08-01,2020Q3
Estonia,EST,EUR,HIC,2020,4,65+,0.0,2020-04-01,2020Q2
Estonia,EST,EUR,HIC,2020,6,65+,0.0,2020-06-01,2020Q2
Estonia,EST,EUR,HIC,2020,9,65+,0.0,2020-09-01,2020Q3
Estonia,EST,EUR,HIC,2020,3,65+,66.0,2020-03-01,2020Q1
Estonia,EST,EUR,HIC,2020,5,65+,0.0,2020-05-01,2020Q2
Romania,ROU,EUR,HIC,2020,8,65+,871.0,2020-08-01,2020Q3
Romania,ROU,EUR,HIC,2020,7,65+,617.0,2020-07-01,2020Q3
Romania,ROU,EUR,HIC,2020,4,65+,470.0,2020-04-01,2020Q2
Romania,ROU,EUR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
Romania,ROU,EUR,HIC,2020,3,65+,55.0,2020-03-01,2020Q1
Romania,ROU,EUR,HIC,2020,5,65+,305.0,2020-05-01,2020Q2
Romania,ROU,EUR,HIC,2020,9,65+,1140.0,2020-09-01,2020Q3
Romania,ROU,EUR,HIC,2020,11,65+,3937.0,2020-11-01,2020Q4
Romania,ROU,EUR,HIC,2020,12,65+,4203.0,2020-12-01,2020Q4
Romania,ROU,EUR,HIC,2020,6,65+,252.0,2020-06-01,2020Q2
Romania,ROU,EUR,HIC,2020,10,65+,1983.0,2020-10-01,2020Q4
Equatorial Guinea,GNQ,AFR,UMC,2020,3,65+,1.0,2020-03-01,2020Q1
Equatorial Guinea,GNQ,AFR,UMC,2020,5,65+,1.0,2020-05-01,2020Q2
Equatorial Guinea,GNQ,AFR,UMC,2020,4,65+,1.0,2020-04-01,2020Q2
Equatorial Guinea,GNQ,AFR,UMC,2020,7,65+,0.0,2020-07-01,2020Q3
Equatorial Guinea,GNQ,AFR,UMC,2020,6,65+,0.0,2020-06-01,2020Q2
Eritrea,ERI,AFR,LIC,2020,4,65+,0.0,2020-04-01,2020Q2
Somalia,SOM,EMR,LIC,2020,5,65+,25.0,2020-05-01,2020Q2
Somalia,SOM,EMR,LIC,2020,7,65+,1.0,2020-07-01,2020Q3
Somalia,SOM,EMR,LIC,2020,4,65+,30.0,2020-04-01,2020Q2
Somalia,SOM,EMR,LIC,2020,6,65+,12.0,2020-06-01,2020Q2
Singapore,SGP,WPR,HIC,2020,6,65+,1.0,2020-06-01,2020Q2
Singapore,SGP,WPR,HIC,2020,5,65+,5.0,2020-05-01,2020Q2
Sao Tome and Principe,STP,AFR,LMC,2020,6,65+,0.0,2020-06-01,2020Q2
Sao Tome and Principe,STP,AFR,LMC,2020,7,65+,0.0,2020-07-01,2020Q3
Sao Tome and Principe,STP,AFR,LMC,2020,9,65+,0.0,2020-09-01,2020Q3
Sao Tome and Principe,STP,AFR,LMC,2020,10,65+,0.0,2020-10-01,2020Q4
Sao Tome and Principe,STP,AFR,LMC,2020,4,65+,0.0,2020-04-01,2020Q2
Ghana,GHA,AFR,LMC,2020,8,65+,2.0,2020-08-01,2020Q3
Sao Tome and Principe,STP,AFR,LMC,2020,8,65+,0.0,2020-08-01,2020Q3
Algeria,DZA,AFR,UMC,2020,3,65+,2.0,2020-03-01,2020Q1
Guatemala,GTM,AMR,UMC,2020,6,65+,254.0,2020-06-01,2020Q2
Guatemala,GTM,AMR,UMC,2020,10,65+,131.0,2020-10-01,2020Q4
Guatemala,GTM,AMR,UMC,2020,11,65+,130.0,2020-11-01,2020Q4
Guatemala,GTM,AMR,UMC,2020,3,65+,1.0,2020-03-01,2020Q1
Guatemala,GTM,AMR,UMC,2020,7,65+,478.0,2020-07-01,2020Q3
Sao Tome and Principe,STP,AFR,LMC,2020,12,65+,0.0,2020-12-01,2020Q4
Sao Tome and Principe,STP,AFR,LMC,2020,5,65+,0.0,2020-05-01,2020Q2
Sao Tome and Principe,STP,AFR,LMC,2020,11,65+,0.0,2020-11-01,2020Q4
Guatemala,GTM,AMR,UMC,2020,4,65+,11.0,2020-04-01,2020Q2
Guatemala,GTM,AMR,UMC,2020,5,65+,94.0,2020-05-01,2020Q2
Guatemala,GTM,AMR,UMC,2020,2,65+,0.0,2020-02-01,2020Q1
Saint Lucia,LCA,AMR,UMC,2020,3,65+,0.0,2020-03-01,2020Q1
Saudi Arabia,SAU,EMR,HIC,2020,4,65+,22.0,2020-04-01,2020Q2
Saint Lucia,LCA,AMR,UMC,2020,7,65+,0.0,2020-07-01,2020Q3
Guernsey,GGY,EUR,,2020,3,65+,0.0,2020-03-01,2020Q1
Guernsey,GGY,EUR,,2020,5,65+,0.0,2020-05-01,2020Q2
Germany,DEU,EUR,HIC,2020,5,65+,546.0,2020-05-01,2020Q2
Germany,DEU,EUR,HIC,2020,3,65+,1786.0,2020-03-01,2020Q1
Germany,DEU,EUR,HIC,2020,2,65+,1.0,2020-02-01,2020Q1
Germany,DEU,EUR,HIC,2020,1,65+,0.0,2020-01-01,2020Q1
Guatemala,GTM,AMR,UMC,2020,12,65+,117.0,2020-12-01,2020Q4
Guatemala,GTM,AMR,UMC,2020,8,65+,305.0,2020-08-01,2020Q3
Guatemala,GTM,AMR,UMC,2020,9,65+,187.0,2020-09-01,2020Q3
Saint Lucia,LCA,AMR,UMC,2020,12,65+,0.0,2020-12-01,2020Q4
Germany,DEU,EUR,HIC,2020,9,65+,366.0,2020-09-01,2020Q3
Saint Lucia,LCA,AMR,UMC,2020,11,65+,2.0,2020-11-01,2020Q4
Ghana,GHA,AFR,LMC,2020,3,65+,1.0,2020-03-01,2020Q1
Ghana,GHA,AFR,LMC,2020,5,65+,4.0,2020-05-01,2020Q2
Saint Lucia,LCA,AMR,UMC,2020,10,65+,0.0,2020-10-01,2020Q4
Germany,DEU,EUR,HIC,2020,4,65+,6004.0,2020-04-01,2020Q2
Saudi Arabia,SAU,EMR,HIC,2020,3,65+,0.0,2020-03-01,2020Q1
Saudi Arabia,SAU,EMR,HIC,2020,5,65+,1.0,2020-05-01,2020Q2
Germany,DEU,EUR,HIC,2020,7,65+,125.0,2020-07-01,2020Q3
Germany,DEU,EUR,HIC,2020,10,65+,3079.0,2020-10-01,2020Q4
Germany,DEU,EUR,HIC,2020,6,65+,109.0,2020-06-01,2020Q2
Germany,DEU,EUR,HIC,2020,12,65+,26587.0,2020-12-01,2020Q4
Germany,DEU,EUR,HIC,2020,11,65+,10485.0,2020-11-01,2020Q4
Germany,DEU,EUR,HIC,2020,8,65+,93.0,2020-08-01,2020Q3
Saint Vincent and the Grenadines,VCT,AMR,UMC,2020,12,65+,0.0,2020-12-01,2020Q4
Saint Vincent and the Grenadines,VCT,AMR,UMC,2020,4,65+,0.0,2020-04-01,2020Q2
Saint Vincent and the Grenadines,VCT,AMR,UMC,2020,9,65+,0.0,2020-09-01,2020Q3
Saint Vincent and the Grenadines,VCT,AMR,UMC,2020,7,65+,0.0,2020-07-01,2020Q3
San Marino,SMR,EUR,HIC,2020,3,65+,0.0,2020-03-01,2020Q1
San Marino,SMR,EUR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
Antigua and Barbuda,ATG,AMR,HIC,2020,4,65+,0.0,2020-04-01,2020Q2
Antigua and Barbuda,ATG,AMR,HIC,2020,3,65+,0.0,2020-03-01,2020Q1
Greece,GRC,EUR,HIC,2020,12,65+,2152.0,2020-12-01,2020Q4
Greece,GRC,EUR,HIC,2020,10,65+,198.0,2020-10-01,2020Q4
Greece,GRC,EUR,HIC,2020,5,65+,29.0,2020-05-01,2020Q2
Greece,GRC,EUR,HIC,2020,7,65+,15.0,2020-07-01,2020Q3
Greece,GRC,EUR,HIC,2020,3,65+,32.0,2020-03-01,2020Q1
Greece,GRC,EUR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
Greece,GRC,EUR,HIC,2020,4,65+,76.0,2020-04-01,2020Q2
Greece,GRC,EUR,HIC,2020,1,65+,0.0,2020-01-01,2020Q1
Greece,GRC,EUR,HIC,2020,9,65+,123.0,2020-09-01,2020Q3
Greece,GRC,EUR,HIC,2020,11,65+,1565.0,2020-11-01,2020Q4
Greece,GRC,EUR,HIC,2020,6,65+,8.0,2020-06-01,2020Q2
Greece,GRC,EUR,HIC,2020,8,65+,51.0,2020-08-01,2020Q3
Guyana,GUY,AMR,HIC,2020,8,65+,15.0,2020-08-01,2020Q3
Guyana,GUY,AMR,HIC,2020,9,65+,24.0,2020-09-01,2020Q3
Guyana,GUY,AMR,HIC,2020,10,65+,16.0,2020-10-01,2020Q4
Guyana,GUY,AMR,HIC,2020,11,65+,11.0,2020-11-01,2020Q4
Seychelles,SYC,AFR,HIC,2020,9,65+,0.0,2020-09-01,2020Q3
Seychelles,SYC,AFR,HIC,2020,10,65+,0.0,2020-10-01,2020Q4
Seychelles,SYC,AFR,HIC,2020,8,65+,0.0,2020-08-01,2020Q3
Guyana,GUY,AMR,HIC,2020,12,65+,11.0,2020-12-01,2020Q4
Seychelles,SYC,AFR,HIC,2020,11,65+,0.0,2020-11-01,2020Q4
Seychelles,SYC,AFR,HIC,2020,12,65+,0.0,2020-12-01,2020Q4
Seychelles,SYC,AFR,HIC,2020,6,65+,0.0,2020-06-01,2020Q2
Seychelles,SYC,AFR,HIC,2020,7,65+,0.0,2020-07-01,2020Q3
Seychelles,SYC,AFR,HIC,2020,4,65+,0.0,2020-04-01,2020Q2
Seychelles,SYC,AFR,HIC,2020,3,65+,0.0,2020-03-01,2020Q1
France,FRA,EUR,HIC,2020,12,65+,8519.0,2020-12-01,2020Q4
France,FRA,EUR,HIC,2020,3,65+,2420.0,2020-03-01,2020Q1
Singapore,SGP,WPR,HIC,2020,1,65+,0.0,2020-01-01,2020Q1
Singapore,SGP,WPR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
Singapore,SGP,WPR,HIC,2020,4,65+,10.0,2020-04-01,2020Q2
Singapore,SGP,WPR,HIC,2020,3,65+,0.0,2020-03-01,2020Q1
France,FRA,EUR,HIC,2020,11,65+,9610.0,2020-11-01,2020Q4
France,FRA,EUR,HIC,2020,9,65+,1167.0,2020-09-01,2020Q3
France,FRA,EUR,HIC,2020,10,65+,3683.0,2020-10-01,2020Q4
France,FRA,EUR,HIC,2020,8,65+,285.0,2020-08-01,2020Q3
France,FRA,EUR,HIC,2020,7,65+,410.0,2020-07-01,2020Q3
Sierra Leone,SLE,AFR,LIC,2020,5,65+,0.0,2020-05-01,2020Q2
Sierra Leone,SLE,AFR,LIC,2020,6,65+,0.0,2020-06-01,2020Q2
Sierra Leone,SLE,AFR,LIC,2020,7,65+,0.0,2020-07-01,2020Q3
Sierra Leone,SLE,AFR,LIC,2020,8,65+,0.0,2020-08-01,2020Q3
Sierra Leone,SLE,AFR,LIC,2020,4,65+,0.0,2020-04-01,2020Q2
Sierra Leone,SLE,AFR,LIC,2020,9,65+,0.0,2020-09-01,2020Q3
Sierra Leone,SLE,AFR,LIC,2020,10,65+,0.0,2020-10-01,2020Q4
Saint Kitts and Nevis,KNA,AMR,HIC,2020,4,65+,0.0,2020-04-01,2020Q2
Saint Kitts and Nevis,KNA,AMR,HIC,2020,9,65+,0.0,2020-09-01,2020Q3
Saint Kitts and Nevis,KNA,AMR,HIC,2020,12,65+,0.0,2020-12-01,2020Q4
Gambia,GMB,AFR,LIC,2020,6,65+,1.0,2020-06-01,2020Q2
Gambia,GMB,AFR,LIC,2020,5,65+,0.0,2020-05-01,2020Q2
Gambia,GMB,AFR,LIC,2020,8,65+,4.0,2020-08-01,2020Q3
Gambia,GMB,AFR,LIC,2020,7,65+,1.0,2020-07-01,2020Q3
Guinea,GIN,AFR,LMC,2020,11,65+,0.0,2020-11-01,2020Q4
Guinea,GIN,AFR,LMC,2020,12,65+,0.0,2020-12-01,2020Q4
Guinea,GIN,AFR,LMC,2020,10,65+,0.0,2020-10-01,2020Q4
Guinea,GIN,AFR,LMC,2020,9,65+,0.0,2020-09-01,2020Q3
Georgia,GEO,EUR,UMC,2020,9,65+,0.0,2020-09-01,2020Q3
Georgia,GEO,EUR,UMC,2020,7,65+,0.0,2020-07-01,2020Q3
Georgia,GEO,EUR,UMC,2020,5,65+,0.0,2020-05-01,2020Q2
Georgia,GEO,EUR,UMC,2020,8,65+,0.0,2020-08-01,2020Q3
Georgia,GEO,EUR,UMC,2020,4,65+,0.0,2020-04-01,2020Q2
Guinea,GIN,AFR,LMC,2020,3,65+,0.0,2020-03-01,2020Q1
Georgia,GEO,EUR,UMC,2020,6,65+,0.0,2020-06-01,2020Q2
Guinea,GIN,AFR,LMC,2020,5,65+,0.0,2020-05-01,2020Q2
Senegal,SEN,AFR,LMC,2020,5,65+,1.0,2020-05-01,2020Q2
Guinea,GIN,AFR,LMC,2020,7,65+,0.0,2020-07-01,2020Q3
Senegal,SEN,AFR,LMC,2020,3,65+,1.0,2020-03-01,2020Q1
Senegal,SEN,AFR,LMC,2020,2,65+,0.0,2020-02-01,2020Q1
Senegal,SEN,AFR,LMC,2020,4,65+,0.0,2020-04-01,2020Q2
Guinea,GIN,AFR,LMC,2020,4,65+,0.0,2020-04-01,2020Q2
Georgia,GEO,EUR,UMC,2020,3,65+,0.0,2020-03-01,2020Q1
Guinea,GIN,AFR,LMC,2020,6,65+,0.0,2020-06-01,2020Q2
Guinea,GIN,AFR,LMC,2020,8,65+,0.0,2020-08-01,2020Q3
Gambia,GMB,AFR,LIC,2020,3,65+,0.0,2020-03-01,2020Q1
Guyana,GUY,AMR,HIC,2020,2,65+,0.0,2020-02-01,2020Q1
Guyana,GUY,AMR,HIC,2020,3,65+,0.0,2020-03-01,2020Q1
Guyana,GUY,AMR,HIC,2020,4,65+,3.0,2020-04-01,2020Q2
Guyana,GUY,AMR,HIC,2020,6,65+,0.0,2020-06-01,2020Q2
Guyana,GUY,AMR,HIC,2020,5,65+,1.0,2020-05-01,2020Q2
Guyana,GUY,AMR,HIC,2020,7,65+,3.0,2020-07-01,2020Q3
Guyana,GUY,AMR,HIC,2020,1,65+,0.0,2020-01-01,2020Q1
Serbia,SRB,EUR,UMC,2020,3,65+,0.0,2020-03-01,2020Q1
South Sudan,SSD,AFR,LIC,2020,4,65+,1.0,2020-04-01,2020Q2
Japan,JPN,WPR,HIC,2020,11,65+,205.0,2020-11-01,2020Q4
Japan,JPN,WPR,HIC,2020,10,65+,159.0,2020-10-01,2020Q4
Togo,TGO,AFR,LIC,2020,8,65+,0.0,2020-08-01,2020Q3
Jersey,JEY,EUR,,2020,3,65+,0.0,2020-03-01,2020Q1
Togo,TGO,AFR,LIC,2020,4,65+,0.0,2020-04-01,2020Q2
Armenia,ARM,EUR,UMC,2020,5,65+,0.0,2020-05-01,2020Q2
Congo,COG,AFR,LMC,2020,4,65+,0.0,2020-04-01,2020Q2
Congo,COG,AFR,LMC,2020,3,65+,2.0,2020-03-01,2020Q1
Japan,JPN,WPR,HIC,2020,2,65+,3.0,2020-02-01,2020Q1
Japan,JPN,WPR,HIC,2020,4,65+,7.0,2020-04-01,2020Q2
Japan,JPN,WPR,HIC,2020,5,65+,0.0,2020-05-01,2020Q2
Japan,JPN,WPR,HIC,2020,12,65+,1366.0,2020-12-01,2020Q4
Japan,JPN,WPR,HIC,2020,9,65+,227.0,2020-09-01,2020Q3
Japan,JPN,WPR,HIC,2020,3,65+,0.0,2020-03-01,2020Q1
Jersey,JEY,EUR,,2020,10,65+,0.0,2020-10-01,2020Q4
Jersey,JEY,EUR,,2020,12,65+,0.0,2020-12-01,2020Q4
Jordan,JOR,EMR,LMC,2020,5,65+,0.0,2020-05-01,2020Q2
Jordan,JOR,EMR,LMC,2020,7,65+,1.0,2020-07-01,2020Q3
Jordan,JOR,EMR,LMC,2020,11,65+,40.0,2020-11-01,2020Q4
Jordan,JOR,EMR,LMC,2020,8,65+,6.0,2020-08-01,2020Q3
Jordan,JOR,EMR,LMC,2020,9,65+,65.0,2020-09-01,2020Q3
Jordan,JOR,EMR,LMC,2020,10,65+,22.0,2020-10-01,2020Q4
